New Zealand Defence Force,Defence Force,11356,11355,"Operations Contributing to New Zealand's Security, Stability and Interests",Military Operations in Support of a Rules-Based International Order,MCA,Departmental Output Expenses,,Defence,25030,2015,Actuals,A,"This category is limited to the costs of generating operational military capabilities and the employment of the New Zealand Armed Forces for the conduct of operations, as directed by the Government.",22,Minister of Defence
New Zealand Defence Force,Defence Force,11357,11355,"Operations Contributing to New Zealand's Security, Stability and Interests",Military Operations that Contribute to Regional Security,MCA,Departmental Output Expenses,,Defence,1729,2015,Actuals,A,"This category is limited to the costs of providing specialised support to all-of-government efforts to maintain security and stability in New Zealand's immediate neighbourhood including responses to events that impact on the safety and wellbeing of regional populations, as directed by the Government.",22,Minister of Defence
New Zealand Defence Force,Defence Force,11356,11355,"Operations Contributing to New Zealand's Security, Stability and Interests",Military Operations in Support of a Rules-Based International Order,MCA,Departmental Output Expenses,,Defence,37543,2016,Actuals,A,"This category is limited to the costs of generating operational military capabilities and the employment of the New Zealand Armed Forces for the conduct of operations, as directed by the Government.",22,Minister of Defence
New Zealand Defence Force,Defence Force,11357,11355,"Operations Contributing to New Zealand's Security, Stability and Interests",Military Operations that Contribute to Regional Security,MCA,Departmental Output Expenses,,Defence,8482,2016,Actuals,A,"This category is limited to the costs of providing specialised support to all-of-government efforts to maintain security and stability in New Zealand's immediate neighbourhood including responses to events that impact on the safety and wellbeing of regional populations, as directed by the Government.",22,Minister of Defence
New Zealand Defence Force,Defence Force,11357,11355,"Operations Contributing to New Zealand's Security, Stability and Interests",Military Operations that Contribute to Regional Security,MCA,Departmental Output Expenses,,Defence,174,2017,Actuals,A,"This category is limited to the costs of providing specialised support to all-of-government efforts to maintain security and stability in New Zealand's immediate neighbourhood including responses to events that impact on the safety and wellbeing of regional populations, as directed by the Government.",22,Minister of Defence
New Zealand Defence Force,Defence Force,11356,11355,"Operations Contributing to New Zealand's Security, Stability and Interests",Military Operations in Support of a Rules-Based International Order,MCA,Departmental Output Expenses,,Defence,52316,2017,Actuals,A,"This category is limited to the costs of generating operational military capabilities and the employment of the New Zealand Armed Forces for the conduct of operations, as directed by the Government.",22,Minister of Defence
New Zealand Defence Force,Defence Force,11356,11355,"Operations Contributing to New Zealand's Security, Stability and Interests",Military Operations in Support of a Rules-Based International Order,MCA,Departmental Output Expenses,,Defence,51062,2018,Actuals,A,"This category is limited to the costs of generating operational military capabilities and the employment of the New Zealand Armed Forces for the conduct of operations, as directed by the Government.",22,Minister of Defence
New Zealand Defence Force,Defence Force,11357,11355,"Operations Contributing to New Zealand's Security, Stability and Interests",Military Operations that Contribute to Regional Security,MCA,Departmental Output Expenses,,Defence,175,2018,Actuals,A,"This category is limited to the costs of providing specialised support to all-of-government efforts to maintain security and stability in New Zealand's immediate neighbourhood including responses to events that impact on the safety and wellbeing of regional populations, as directed by the Government.",22,Minister of Defence
New Zealand Defence Force,Defence Force,11356,11355,"Operations Contributing to New Zealand's Security, Stability and Interests",Military Operations in Support of a Rules-Based International Order,MCA,Departmental Output Expenses,,Defence,57930,2019,Estimated Actual,A,"This category is limited to the costs of generating operational military capabilities and the employment of the New Zealand Armed Forces for the conduct of operations, as directed by the Government.",22,Minister of Defence
New Zealand Defence Force,Defence Force,11357,11355,"Operations Contributing to New Zealand's Security, Stability and Interests",Military Operations that Contribute to Regional Security,MCA,Departmental Output Expenses,,Defence,509,2019,Estimated Actual,A,"This category is limited to the costs of providing specialised support to all-of-government efforts to maintain security and stability in New Zealand's immediate neighbourhood including responses to events that impact on the safety and wellbeing of regional populations, as directed by the Government.",22,Minister of Defence
New Zealand Defence Force,Defence Force,11357,11355,"Operations Contributing to New Zealand's Security, Stability and Interests",Military Operations that Contribute to Regional Security,MCA,Departmental Output Expenses,,Defence,509,2020,Main Estimates,A,"This category is limited to the costs of providing specialised support to all-of-government efforts to maintain security and stability in New Zealand's immediate neighbourhood including responses to events that impact on the safety and wellbeing of regional populations, as directed by the Government.",22,Minister of Defence
New Zealand Defence Force,Defence Force,11356,11355,"Operations Contributing to New Zealand's Security, Stability and Interests",Military Operations in Support of a Rules-Based International Order,MCA,Departmental Output Expenses,,Defence,25788,2020,Main Estimates,A,"This category is limited to the costs of generating operational military capabilities and the employment of the New Zealand Armed Forces for the conduct of operations, as directed by the Government.",22,Minister of Defence
New Zealand Defence Force,Defence Force,11362,11358,Protection of New Zealand and New Zealanders,Military Assistance to Civil Authorities in Non-Emergency Situations,MCA,Departmental Output Expenses,,Defence,33123,2015,Actuals,A,"This category is limited to the costs of Defence Force resources, services and non-emergency assistance periodically provided to the Government and civil authorities.",22,Minister of Defence
New Zealand Defence Force,Defence Force,11359,11358,Protection of New Zealand and New Zealanders,Assistance to the Civil Power and Provision of a Public Service in Emergency Situations,MCA,Departmental Output Expenses,,Defence,61714,2015,Actuals,A,This category is limited to the costs of specialist military capabilities and Defence Force resources provided to the civil power in an emergency and for urgent work of national importance.,22,Minister of Defence
New Zealand Defence Force,Defence Force,11361,11358,Protection of New Zealand and New Zealanders,Defence Support to the Community,MCA,Departmental Output Expenses,,Defence,45639,2015,Actuals,A,This category is limited to the costs of providing Defence Force resources for the betterment of the community at large and to inform the public's awareness of the proficiency and practice of the Armed Forces.,22,Minister of Defence
New Zealand Defence Force,Defence Force,11360,11358,Protection of New Zealand and New Zealanders,Defence International Engagement,MCA,Departmental Output Expenses,,Defence,84644,2015,Actuals,A,This category is limited to the provision of services and utility of the Defence Force to support foreign policy objectives that strengthen security and avert conflict.,22,Minister of Defence
New Zealand Defence Force,Defence Force,11363,11358,Protection of New Zealand and New Zealanders,Resource and Border Protection Operations,MCA,Departmental Output Expenses,,Defence,157627,2015,Actuals,A,This category is limited to the sharing of information and provision of resources to support all-of-government efforts to protect New Zealand's borders and offshore maritime interests.,22,Minister of Defence
New Zealand Defence Force,Defence Force,11359,11358,Protection of New Zealand and New Zealanders,Assistance to the Civil Power and Provision of a Public Service in Emergency Situations,MCA,Departmental Output Expenses,,Defence,69527,2016,Actuals,A,This category is limited to the costs of specialist military capabilities and Defence Force resources provided to the civil power in an emergency and for urgent work of national importance.,22,Minister of Defence
New Zealand Defence Force,Defence Force,11360,11358,Protection of New Zealand and New Zealanders,Defence International Engagement,MCA,Departmental Output Expenses,,Defence,94372,2016,Actuals,A,This category is limited to the provision of services and utility of the Defence Force to support foreign policy objectives that strengthen security and avert conflict.,22,Minister of Defence
New Zealand Defence Force,Defence Force,11363,11358,Protection of New Zealand and New Zealanders,Resource and Border Protection Operations,MCA,Departmental Output Expenses,,Defence,181866,2016,Actuals,A,This category is limited to the sharing of information and provision of resources to support all-of-government efforts to protect New Zealand's borders and offshore maritime interests.,22,Minister of Defence
New Zealand Defence Force,Defence Force,11362,11358,Protection of New Zealand and New Zealanders,Military Assistance to Civil Authorities in Non-Emergency Situations,MCA,Departmental Output Expenses,,Defence,34899,2016,Actuals,A,"This category is limited to the costs of Defence Force resources, services and non-emergency assistance periodically provided to the Government and civil authorities.",22,Minister of Defence
New Zealand Defence Force,Defence Force,11361,11358,Protection of New Zealand and New Zealanders,Defence Support to the Community,MCA,Departmental Output Expenses,,Defence,42645,2016,Actuals,A,This category is limited to the costs of providing Defence Force resources for the betterment of the community at large and to inform the public's awareness of the proficiency and practice of the Armed Forces.,22,Minister of Defence
New Zealand Defence Force,Defence Force,11359,11358,Protection of New Zealand and New Zealanders,Assistance to the Civil Power and Provision of a Public Service in Emergency Situations,MCA,Departmental Output Expenses,,Defence,73978,2017,Actuals,A,This category is limited to the costs of specialist military capabilities and Defence Force resources provided to the civil power in an emergency and for urgent work of national importance.,22,Minister of Defence
New Zealand Defence Force,Defence Force,11362,11358,Protection of New Zealand and New Zealanders,Military Assistance to Civil Authorities in Non-Emergency Situations,MCA,Departmental Output Expenses,,Defence,35591,2017,Actuals,A,"This category is limited to the costs of Defence Force resources, services and non-emergency assistance periodically provided to the Government and civil authorities.",22,Minister of Defence
New Zealand Defence Force,Defence Force,11360,11358,Protection of New Zealand and New Zealanders,Defence International Engagement,MCA,Departmental Output Expenses,,Defence,97499,2017,Actuals,A,This category is limited to the provision of services and utility of the Defence Force to support foreign policy objectives that strengthen security and avert conflict.,22,Minister of Defence
New Zealand Defence Force,Defence Force,11363,11358,Protection of New Zealand and New Zealanders,Resource and Border Protection Operations,MCA,Departmental Output Expenses,,Defence,178861,2017,Actuals,A,This category is limited to the sharing of information and provision of resources to support all-of-government efforts to protect New Zealand's borders and offshore maritime interests.,22,Minister of Defence
New Zealand Defence Force,Defence Force,11361,11358,Protection of New Zealand and New Zealanders,Defence Support to the Community,MCA,Departmental Output Expenses,,Defence,47715,2017,Actuals,A,This category is limited to the costs of providing Defence Force resources for the betterment of the community at large and to inform the public's awareness of the proficiency and practice of the Armed Forces.,22,Minister of Defence
New Zealand Defence Force,Defence Force,11360,11358,Protection of New Zealand and New Zealanders,Defence International Engagement,MCA,Departmental Output Expenses,,Defence,95826,2018,Actuals,A,This category is limited to the provision of services and utility of the Defence Force to support foreign policy objectives that strengthen security and avert conflict.,22,Minister of Defence
New Zealand Defence Force,Defence Force,11363,11358,Protection of New Zealand and New Zealanders,Resource and Border Protection Operations,MCA,Departmental Output Expenses,,Defence,189463,2018,Actuals,A,This category is limited to the sharing of information and provision of resources to support all-of-government efforts to protect New Zealand's borders and offshore maritime interests.,22,Minister of Defence
New Zealand Defence Force,Defence Force,11359,11358,Protection of New Zealand and New Zealanders,Assistance to the Civil Power and Provision of a Public Service in Emergency Situations,MCA,Departmental Output Expenses,,Defence,73252,2018,Actuals,A,This category is limited to the costs of specialist military capabilities and Defence Force resources provided to the civil power in an emergency and for urgent work of national importance.,22,Minister of Defence
New Zealand Defence Force,Defence Force,11362,11358,Protection of New Zealand and New Zealanders,Military Assistance to Civil Authorities in Non-Emergency Situations,MCA,Departmental Output Expenses,,Defence,33878,2018,Actuals,A,"This category is limited to the costs of Defence Force resources, services and non-emergency assistance periodically provided to the Government and civil authorities.",22,Minister of Defence
New Zealand Defence Force,Defence Force,11361,11358,Protection of New Zealand and New Zealanders,Defence Support to the Community,MCA,Departmental Output Expenses,,Defence,46365,2018,Actuals,A,This category is limited to the costs of providing Defence Force resources for the betterment of the community at large and to inform the public's awareness of the proficiency and practice of the Armed Forces.,22,Minister of Defence
New Zealand Defence Force,Defence Force,11359,11358,Protection of New Zealand and New Zealanders,Assistance to the Civil Power and Provision of a Public Service in Emergency Situations,MCA,Departmental Output Expenses,,Defence,78396,2019,Estimated Actual,A,This category is limited to the costs of specialist military capabilities and Defence Force resources provided to the civil power in an emergency and for urgent work of national importance.,22,Minister of Defence
New Zealand Defence Force,Defence Force,11362,11358,Protection of New Zealand and New Zealanders,Military Assistance to Civil Authorities in Non-Emergency Situations,MCA,Departmental Output Expenses,,Defence,36165,2019,Estimated Actual,A,"This category is limited to the costs of Defence Force resources, services and non-emergency assistance periodically provided to the Government and civil authorities.",22,Minister of Defence
New Zealand Defence Force,Defence Force,11361,11358,Protection of New Zealand and New Zealanders,Defence Support to the Community,MCA,Departmental Output Expenses,,Defence,51011,2019,Estimated Actual,A,This category is limited to the costs of providing Defence Force resources for the betterment of the community at large and to inform the public's awareness of the proficiency and practice of the Armed Forces.,22,Minister of Defence
New Zealand Defence Force,Defence Force,11360,11358,Protection of New Zealand and New Zealanders,Defence International Engagement,MCA,Departmental Output Expenses,,Defence,99470,2019,Estimated Actual,A,This category is limited to the provision of services and utility of the Defence Force to support foreign policy objectives that strengthen security and avert conflict.,22,Minister of Defence
New Zealand Defence Force,Defence Force,11363,11358,Protection of New Zealand and New Zealanders,Resource and Border Protection Operations,MCA,Departmental Output Expenses,,Defence,210406,2019,Estimated Actual,A,This category is limited to the sharing of information and provision of resources to support all-of-government efforts to protect New Zealand's borders and offshore maritime interests.,22,Minister of Defence
New Zealand Defence Force,Defence Force,11361,11358,Protection of New Zealand and New Zealanders,Defence Support to the Community,MCA,Departmental Output Expenses,,Defence,52670,2020,Main Estimates,A,This category is limited to the costs of providing Defence Force resources for the betterment of the community at large and to inform the public's awareness of the proficiency and practice of the Armed Forces.,22,Minister of Defence
New Zealand Defence Force,Defence Force,11359,11358,Protection of New Zealand and New Zealanders,Assistance to the Civil Power and Provision of a Public Service in Emergency Situations,MCA,Departmental Output Expenses,,Defence,78657,2020,Main Estimates,A,This category is limited to the costs of specialist military capabilities and Defence Force resources provided to the civil power in an emergency and for urgent work of national importance.,22,Minister of Defence
New Zealand Defence Force,Defence Force,11362,11358,Protection of New Zealand and New Zealanders,Military Assistance to Civil Authorities in Non-Emergency Situations,MCA,Departmental Output Expenses,,Defence,37043,2020,Main Estimates,A,"This category is limited to the costs of Defence Force resources, services and non-emergency assistance periodically provided to the Government and civil authorities.",22,Minister of Defence
New Zealand Defence Force,Defence Force,11363,11358,Protection of New Zealand and New Zealanders,Resource and Border Protection Operations,MCA,Departmental Output Expenses,,Defence,207824,2020,Main Estimates,A,This category is limited to the sharing of information and provision of resources to support all-of-government efforts to protect New Zealand's borders and offshore maritime interests.,22,Minister of Defence
New Zealand Defence Force,Defence Force,11360,11358,Protection of New Zealand and New Zealanders,Defence International Engagement,MCA,Departmental Output Expenses,,Defence,101968,2020,Main Estimates,A,This category is limited to the provision of services and utility of the Defence Force to support foreign policy objectives that strengthen security and avert conflict.,22,Minister of Defence
Ministry of Education,Education,9067,9067,School Property Portfolio Management,School Property Portfolio Management,Single,Departmental Output Expenses,,Education,1520580,2015,Actuals,A,"This appropriation is limited to support and advice for schools on property issues; managing and supporting the purchase and construction of new property; and upgrades to existing property and disposal of surplus property; managing teacher and caretaker housing; and other services provided by the Ministry of Education in its stewardship of the land, buildings and other facilities that comprise the State school sector property portfolio.",26,Minister of Education
Ministry of Education,Education,9067,9067,School Property Portfolio Management,School Property Portfolio Management,Single,Departmental Output Expenses,,Education,1621416,2016,Actuals,A,"This appropriation is limited to support and advice for schools on property issues; managing and supporting the purchase and construction of new property; and upgrades to existing property and disposal of surplus property; managing teacher and caretaker housing; and other services provided by the Ministry of Education in its stewardship of the land, buildings and other facilities that comprise the State school sector property portfolio.",26,Minister of Education
Ministry of Education,Education,9067,9067,School Property Portfolio Management,School Property Portfolio Management,Single,Departmental Output Expenses,,Education,1647556,2017,Actuals,A,"This appropriation is limited to support and advice for schools on property issues; managing and supporting the purchase and construction of new property; and upgrades to existing property and disposal of surplus property; managing teacher and caretaker housing; and other services provided by the Ministry of Education in its stewardship of the land, buildings and other facilities that comprise the State school sector property portfolio.",26,Minister of Education
Ministry of Education,Education,9067,9067,School Property Portfolio Management,School Property Portfolio Management,Single,Departmental Output Expenses,,Education,1787872,2018,Actuals,A,"This appropriation is limited to support and advice for schools on property issues; managing and supporting the purchase and construction of new property; and upgrades to existing property and disposal of surplus property; managing teacher and caretaker housing; and other services provided by the Ministry of Education in its stewardship of the land, buildings and other facilities that comprise the State school sector property portfolio.",26,Minister of Education
Ministry of Education,Education,9067,9067,School Property Portfolio Management,School Property Portfolio Management,Single,Departmental Output Expenses,,Education,1890798,2019,Estimated Actual,A,"This appropriation is limited to support and advice for schools on property issues; managing and supporting the purchase and construction of new property; and upgrades to existing property and disposal of surplus property; managing teacher and caretaker housing; and other services provided by the Ministry of Education in its stewardship of the land, buildings and other facilities that comprise the State school sector property portfolio.",26,Minister of Education
Ministry of Education,Education,9067,9067,School Property Portfolio Management,School Property Portfolio Management,Single,Departmental Output Expenses,,Education,1909036,2020,Main Estimates,A,"This appropriation is limited to support and advice for schools on property issues; managing and supporting the purchase and construction of new property; and upgrades to existing property and disposal of surplus property; managing teacher and caretaker housing; and other services provided by the Ministry of Education in its stewardship of the land, buildings and other facilities that comprise the State school sector property portfolio.",26,Minister of Education
Ministry of Education,Education,9068,9068,Stewardship of the Education System,Stewardship of the Education System,Single,Departmental Output Expenses,,Education,33743,2015,Actuals,A,This appropriation is limited to services (other than policy advice) provided by the Ministry of Education in its role as steward of the education system (other than tertiary education).  It includes services to support Ministers in discharging their portfolio responsibilities (other than policy decision-making).,26,Minister of Education
Ministry of Education,Education,9068,9068,Stewardship of the Education System,Stewardship of the Education System,Single,Departmental Output Expenses,,Education,33282,2016,Actuals,A,This appropriation is limited to services (other than policy advice) provided by the Ministry of Education in its role as steward of the education system (other than tertiary education).  It includes services to support Ministers in discharging their portfolio responsibilities (other than policy decision-making).,26,Minister of Education
Ministry of Education,Education,9068,9068,Stewardship of the Education System,Stewardship of the Education System,Single,Departmental Output Expenses,,Education,35485,2017,Actuals,A,This appropriation is limited to services (other than policy advice) provided by the Ministry of Education in its role as steward of the education system (other than tertiary education).  It includes services to support Ministers in discharging their portfolio responsibilities (other than policy decision-making).,26,Minister of Education
Ministry of Education,Education,9070,9070,Support and Resources for Parents and the Community,Support and Resources for Parents and the Community,Single,Departmental Output Expenses,,Education,11519,2015,Actuals,A,This appropriation is limited to expenditure on support focused on increasing informed engagement by families and communities in their children�s educational outcomes.,26,Minister of Education
Ministry of Education,Education,9070,9070,Support and Resources for Parents and the Community,Support and Resources for Parents and the Community,Single,Departmental Output Expenses,,Education,10601,2016,Actuals,A,This appropriation is limited to expenditure on support focused on increasing informed engagement by families and communities in their children�s educational outcomes.,26,Minister of Education
Ministry of Education,Education,9070,9070,Support and Resources for Parents and the Community,Support and Resources for Parents and the Community,Single,Departmental Output Expenses,,Education,12139,2017,Actuals,A,This appropriation is limited to expenditure on support focused on increasing informed engagement by families and communities in their children�s educational outcomes.,26,Minister of Education
Ministry of Education,Education,9070,9070,Support and Resources for Parents and the Community,Support and Resources for Parents and the Community,Single,Departmental Output Expenses,,Education,12257,2018,Actuals,A,This appropriation is limited to expenditure on support focused on increasing informed engagement by families and communities in their children�s educational outcomes.,26,Minister of Education
Ministry of Education,Education,9070,9070,Support and Resources for Parents and the Community,Support and Resources for Parents and the Community,Single,Departmental Output Expenses,,Education,11760,2019,Estimated Actual,A,This appropriation is limited to expenditure on support focused on increasing informed engagement by families and communities in their children�s educational outcomes.,26,Minister of Education
Ministry of Education,Education,9070,9070,Support and Resources for Parents and the Community,Support and Resources for Parents and the Community,Single,Departmental Output Expenses,,Education,11769,2020,Main Estimates,A,This appropriation is limited to expenditure on support focused on increasing informed engagement by families and communities in their children�s educational outcomes.,26,Minister of Education
Ministry of Education,Education,9071,9071,Support and Resources for Education Providers,Support and Resources for Education Providers,Single,Departmental Output Expenses,,Education,63445,2015,Actuals,A,"This appropriation is limited to expenditure on policies, regulations and services focused on the governance, management and operation of education providers.",26,Minister of Education
Ministry of Education,Education,9071,9071,Support and Resources for Education Providers,Support and Resources for Education Providers,Single,Departmental Output Expenses,,Education,96910,2016,Actuals,A,"This appropriation is limited to expenditure on policies, regulations and services focused on the governance, management and operation of education providers.",26,Minister of Education
Ministry of Education,Education,9071,9071,Support and Resources for Education Providers,Support and Resources for Education Providers,Single,Departmental Output Expenses,,Education,93663,2017,Actuals,A,"This appropriation is limited to expenditure on policies, regulations and services focused on the governance, management and operation of education providers.",26,Minister of Education
Ministry of Education,Education,9071,9071,Support and Resources for Education Providers,Support and Resources for Education Providers,Single,Departmental Output Expenses,,Education,100034,2018,Actuals,A,"This appropriation is limited to expenditure on policies, regulations and services focused on the governance, management and operation of education providers.",26,Minister of Education
Ministry of Education,Education,9071,9071,Support and Resources for Education Providers,Support and Resources for Education Providers,Single,Departmental Output Expenses,,Education,118500,2019,Estimated Actual,A,"This appropriation is limited to expenditure on policies, regulations and services focused on the governance, management and operation of education providers.",26,Minister of Education
Ministry of Education,Education,9071,9071,Support and Resources for Education Providers,Support and Resources for Education Providers,Single,Departmental Output Expenses,,Education,125165,2020,Main Estimates,A,"This appropriation is limited to expenditure on policies, regulations and services focused on the governance, management and operation of education providers.",26,Minister of Education
Ministry of Education,Education,9072,9072,Support and Resources for Teachers,Support and Resources for Teachers,Single,Departmental Output Expenses,,Education,73733,2015,Actuals,A,"Expenditure on policies and services focused on supporting the work and enhancing the capability of teachers.  This includes providing curriculum and achievement standards, teaching resources, professional development, and administering scholarships and awards for teachers and principals.",26,Minister of Education
Ministry of Education,Education,9072,9072,Support and Resources for Teachers,Support and Resources for Teachers,Single,Departmental Output Expenses,,Education,61546,2016,Actuals,A,"Expenditure on policies and services focused on supporting the work and enhancing the capability of teachers.  This includes providing curriculum and achievement standards, teaching resources, professional development, and administering scholarships and awards for teachers and principals.",26,Minister of Education
Ministry of Education,Education,9073,9073,Interventions for Target Student Groups,Interventions for Target Student Groups,Single,Departmental Output Expenses,,Education,278788,2015,Actuals,A,"Expenditure on policies and services focused on targeted student groups� or individuals� participation in education.  This includes providing services to individuals with special education and developmental needs, providing additional funding for the support of students with special education needs, providing alternative education options, working with individuals and relevant stakeholders to resolve participation issues, and administering scholarships and awards for individuals.",26,Minister of Education
Ministry of Education,Education,9073,9073,Interventions for Target Student Groups,Interventions for Target Student Groups,Single,Departmental Output Expenses,,Education,238800,2016,Actuals,A,"Expenditure on policies and services focused on targeted student groups� or individuals� participation in education.  This includes providing services to individuals with special education and developmental needs, providing additional funding for the support of students with special education needs, providing alternative education options, working with individuals and relevant stakeholders to resolve participation issues, and administering scholarships and awards for individuals.",26,Minister of Education
Ministry of Education,Education,10384,10384,Policy Advice,Policy Advice,Single,Departmental Output Expenses,,Education,14052,2015,Actuals,A,This appropriation is limited to the provision of advice (including second opinion advice and contributions to policy advice led by other agencies) to support decision-making by Ministers on education-related matters.,26,Minister of Education
Ministry of Education,Education,10384,10384,Policy Advice,Policy Advice,Single,Departmental Output Expenses,,Education,16681,2016,Actuals,A,This appropriation is limited to the provision of advice (including second opinion advice and contributions to policy advice led by other agencies) to support decision-making by Ministers on education-related matters.,26,Minister of Education
Ministry of Education,Education,10384,10384,Policy Advice,Policy Advice,Single,Departmental Output Expenses,,Education,15419,2017,Actuals,A,This appropriation is limited to the provision of advice (including second opinion advice and contributions to policy advice led by other agencies) to support decision-making by Ministers on education-related matters.,26,Minister of Education
Ministry of Education,Education,11387,11387,Payroll Services,Payroll Services,Single,Departmental Output Expenses,,Education,39757,2015,Actuals,A,"This appropriation is limited to expenditure on policies and legislative requirements to deliver payroll services to school employees.  This includes providing support, advice and services to ensure school staff are paid accurately and on time.",26,Minister of Education
Ministry of Education,Education,11896,11896,"Place-Based Initiative - Te Tai Tokerau, Northland","Place-Based Initiative - Te Tai Tokerau, Northland",Single,Departmental Output Expenses,,Education,1029,2017,Actuals,A,"This appropriation is limited to the delivery of services to help achieve the outcomes of the Te Tai Tokerau, Northland Place-Based Initiative and the operational support of that initiative.",26,Minister of Education
Ministry of Education,Education,11896,11896,"Place-Based Initiative - Te Tai Tokerau, Northland","Place-Based Initiative - Te Tai Tokerau, Northland",Single,Departmental Output Expenses,,Education,1529,2018,Actuals,A,"This appropriation is limited to the delivery of services to help achieve the outcomes of the Te Tai Tokerau, Northland Place-Based Initiative and the operational support of that initiative.",26,Minister of Education
Ministry of Education,Education,11896,11896,"Place-Based Initiative - Te Tai Tokerau, Northland","Place-Based Initiative - Te Tai Tokerau, Northland",Single,Departmental Output Expenses,,Education,842,2019,Estimated Actual,A,"This appropriation is limited to the delivery of services to help achieve the outcomes of the Te Tai Tokerau, Northland Place-Based Initiative and the operational support of that initiative.",26,Minister of Education
Ministry of Education,Education,11732,11732,Services to Other Agencies,Services to Other Agencies,Single,Departmental Output Expenses,Revenue Dependent,Education,1152,2016,Actuals,A,This appropriation is limited to the provision of services by the Ministry of Education to government departments and other agencies where those services are not within the scope of another departmental output expense appropriation in Vote Education.,26,Minister of Education
Ministry of Education,Education,11732,11732,Services to Other Agencies,Services to Other Agencies,Single,Departmental Output Expenses,Revenue Dependent,Education,1232,2017,Actuals,A,This appropriation is limited to the provision of services by the Ministry of Education to government departments and other agencies where those services are not within the scope of another departmental output expense appropriation in Vote Education.,26,Minister of Education
Ministry of Education,Education,11732,11732,Services to Other Agencies,Services to Other Agencies,Single,Departmental Output Expenses,Revenue Dependent,Education,2529,2018,Actuals,A,This appropriation is limited to the provision of services by the Ministry of Education to government departments and other agencies where those services are not within the scope of another departmental output expense appropriation in Vote Education.,26,Minister of Education
Ministry of Education,Education,11732,11732,Services to Other Agencies,Services to Other Agencies,Single,Departmental Output Expenses,Revenue Dependent,Education,2010,2019,Estimated Actual,A,This appropriation is limited to the provision of services by the Ministry of Education to government departments and other agencies where those services are not within the scope of another departmental output expense appropriation in Vote Education.,26,Minister of Education
Ministry of Education,Education,11732,11732,Services to Other Agencies,Services to Other Agencies,Single,Departmental Output Expenses,Revenue Dependent,Education,1800,2020,Main Estimates,A,This appropriation is limited to the provision of services by the Ministry of Education to government departments and other agencies where those services are not within the scope of another departmental output expense appropriation in Vote Education.,26,Minister of Education
Ministry of Education,Education,237,237,Curriculum Support,Curriculum Support,Single,Non-Departmental Output Expenses,,Education,60094,2015,Actuals,A,Purchase of supplementary educational programmes for schools and communities to ensure wider access to these opportunities.,26,Minister of Education
Ministry of Education,Education,237,237,Curriculum Support,Curriculum Support,Single,Non-Departmental Output Expenses,,Education,61749,2016,Actuals,A,Purchase of supplementary educational programmes for schools and communities to ensure wider access to these opportunities.,26,Minister of Education
Ministry of Education,Education,238,238,Secondary School Assessments,Secondary School Assessments,Single,Non-Departmental Output Expenses,,Education,26730,2015,Actuals,A,"This appropriation is limited to the New�Zealand Qualifications Authority overseeing assessment for national secondary school qualifications, including the National Certificate of Educational Achievement and Scholarship examinations, and the moderation of internal and external school assessments.",26,Minister of Education
Ministry of Education,Education,238,238,Secondary School Assessments,Secondary School Assessments,Single,Non-Departmental Output Expenses,,Education,26480,2016,Actuals,A,"This appropriation is limited to the New�Zealand Qualifications Authority overseeing assessment for national secondary school qualifications, including the National Certificate of Educational Achievement and Scholarship examinations, and the moderation of internal and external school assessments.",26,Minister of Education
Ministry of Education,Education,238,238,Secondary School Assessments,Secondary School Assessments,Single,Non-Departmental Output Expenses,,Education,26810,2017,Actuals,A,"This appropriation is limited to the New�Zealand Qualifications Authority overseeing assessment for national secondary school qualifications, including the National Certificate of Educational Achievement and Scholarship examinations, and the moderation of internal and external school assessments.",26,Minister of Education
Ministry of Education,Education,238,238,Secondary School Assessments,Secondary School Assessments,Single,Non-Departmental Output Expenses,,Education,26760,2018,Actuals,A,"This appropriation is limited to the New�Zealand Qualifications Authority overseeing assessment for national secondary school qualifications, including the National Certificate of Educational Achievement and Scholarship examinations, and the moderation of internal and external school assessments.",26,Minister of Education
Ministry of Education,Education,239,239,School Transport,School Transport,Single,Non-Departmental Output Expenses,,Education,185157,2015,Actuals,A,This appropriation is limited to transporting eligible students to and from State and state integrated schools and associated facilities.,26,Minister of Education
Ministry of Education,Education,239,239,School Transport,School Transport,Single,Non-Departmental Output Expenses,,Education,184828,2016,Actuals,A,This appropriation is limited to transporting eligible students to and from State and state integrated schools and associated facilities.,26,Minister of Education
Ministry of Education,Education,239,239,School Transport,School Transport,Single,Non-Departmental Output Expenses,,Education,185581,2017,Actuals,A,This appropriation is limited to transporting eligible students to and from State and state integrated schools and associated facilities.,26,Minister of Education
Ministry of Education,Education,239,239,School Transport,School Transport,Single,Non-Departmental Output Expenses,,Education,194827,2018,Actuals,A,This appropriation is limited to transporting eligible students to and from State and state integrated schools and associated facilities.,26,Minister of Education
Ministry of Education,Education,239,239,School Transport,School Transport,Single,Non-Departmental Output Expenses,,Education,205950,2019,Estimated Actual,A,This appropriation is limited to transporting eligible students to and from State and state integrated schools and associated facilities.,26,Minister of Education
Ministry of Education,Education,239,239,School Transport,School Transport,Single,Non-Departmental Output Expenses,,Education,199950,2020,Main Estimates,A,This appropriation is limited to transporting eligible students to and from State and state integrated schools and associated facilities.,26,Minister of Education
